release_date,name,duration_ms,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit
05/04/2021,Melon Cake,212318,0.558,0.555,2,-5.235,0.158,0.0023,4.89E-06,0.0395,0.888,220.065,0
05/04/2021,The Way You Don't Look At Me,148420,0.612,0.551,1,-7.967,0.0367,0.259,0,0.0691,0.241,98.991,0
05/04/2021,Easy (with Noah Cyrus),208903,0.265,0.474,8,-5.22,0.0371,0.0419,0,0.287,0.353,74.928,0
05/04/2021,ICU (Madison's Lullabye),196554,0.502,0.353,5,-7.338,0.0345,0.877,0,0.0707,0.371,115.941,0
05/04/2021,Lonely People,160547,0.656,0.548,1,-5.269,0.0304,0.00605,0,0.0954,0.764,90.996,0
05/04/2021,My Girlfriends Are My Boyfriend (feat. Saweetie),187761,0.884,0.523,11,-7.001,0.221,0.144,3.36E-06,0.0941,0.782,98.04,1
05/04/2021,Carefully,191721,0.694,0.605,11,-5.621,0.0289,0.0756,7.54E-06,0.131,0.481,121.906,0
05/04/2021,The Kind Of Lover I Am,189162,0.65,0.916,6,-5.453,0.0758,0.00491,0.000839,0.0767,0.779,129.95,1
05/04/2021,15 Minutes,171873,0.444,0.786,1,-5.089,0.331,0.0287,2.30E-05,0.109,0.348,183.986,0
05/04/2021,Anyone,227786,0.578,0.386,11,-6.338,0.0385,0.875,0,0.108,0.321,86.075,1
05/04/2021,California Sober,185698,0.34,0.783,9,-4.548,0.069,0.00859,0,0.0546,0.389,82.343,0
05/04/2021,Mad World,182486,0.326,0.319,9,-9.896,0.0367,0.539,0,0.312,0.127,174.187,0
05/04/2021,Butterfly,157252,0.653,0.423,6,-5.229,0.0362,0.463,0,0.116,0.469,139.853,0
05/04/2021,Good Place,184760,0.417,0.43,7,-5.992,0.0625,0.417,0,0.0954,0.32,82.43,0
05/04/2021,Anyone - Live Acoustic,221827,0.417,0.429,11,-4.733,0.0338,0.798,0,0.115,0.227,135.878,1
05/04/2021,Dancing With The Devil - Live Acoustic,250201,0.415,0.529,0,-3.729,0.0304,0.514,0,0.194,0.122,70.18,0
05/04/2021,ICU (Madison's Lullabye) - Live Acoustic,208571,0.447,0.312,5,-6.056,0.0394,0.786,0,0.313,0.314,119.552,0
01/04/2021,I Love Me,203672,0.667,0.562,11,-7.026,0.0497,0.00265,0,0.0842,0.712,150.09,1
01/04/2021,Easy (with Noah Cyrus),208903,0.265,0.474,8,-5.22,0.0371,0.0419,0,0.287,0.353,74.928,0
01/04/2021,My Girlfriends Are My Boyfriend (feat. Saweetie),187761,0.884,0.523,11,-7.001,0.221,0.144,3.36E-06,0.0941,0.782,98.04,1
01/04/2021,The Art Of Starting Over,167221,0.638,0.683,4,-3.587,0.0627,0.000545,7.39E-05,0.64,0.719,119.93,0
01/04/2021,Melon Cake,212318,0.558,0.555,2,-5.235,0.158,0.0023,4.89E-06,0.0395,0.888,220.065,0
01/04/2021,The Way You Don't Look At Me,148420,0.612,0.551,1,-7.967,0.0367,0.259,0,0.0691,0.241,98.991,0
01/04/2021,15 Minutes,171873,0.444,0.786,1,-5.089,0.331,0.0287,2.30E-05,0.109,0.348,183.986,0
01/04/2021,ICU (Madison's Lullabye),196554,0.502,0.353,5,-7.338,0.0345,0.877,0,0.0707,0.371,115.941,0
01/04/2021,Lonely People,160547,0.656,0.548,1,-5.269,0.0304,0.00605,0,0.0954,0.764,90.996,0
01/04/2021,The Kind Of Lover I Am,189162,0.65,0.916,6,-5.453,0.0758,0.00491,0.000839,0.0767,0.779,129.95,1
01/04/2021,Carefully,191721,0.694,0.605,11,-5.621,0.0289,0.0756,7.54E-06,0.131,0.481,121.906,0
01/04/2021,Anyone,227786,0.578,0.386,11,-6.338,0.0385,0.875,0,0.108,0.321,86.075,1
01/04/2021,California Sober,185698,0.34,0.783,9,-4.548,0.069,0.00859,0,0.0546,0.389,82.343,0
01/04/2021,Mad World,182486,0.326,0.319,9,-9.896,0.0367,0.539,0,0.312,0.127,174.187,0
01/04/2021,Butterfly,157252,0.653,0.423,6,-5.229,0.0362,0.463,0,0.116,0.469,139.853,0
01/04/2021,Good Place,184760,0.417,0.43,7,-5.992,0.0625,0.417,0,0.0954,0.32,82.43,0
02/04/2021,Intro,26629,0.628,0.34,5,-17.676,0.897,0.0405,0,0.0997,0.66,170.681,0
05/04/2021,Intro,26629,0.628,0.34,5,-17.676,0.897,0.0405,0,0.0997,0.66,170.681,0
01/04/2021,Intro,26629,0.628,0.34,5,-17.676,0.897,0.0405,0,0.0997,0.66,170.681,0
01/04/2021,OK Not To Be OK (with Marshmello),159863,0.742,0.833,1,-5.021,0.0652,0.0173,0,0.0743,0.266,103.1,0
16/01/2021,Dance of Paper Dragons,192913,0.571,0.363,0,-16.512,0.032,0.223,0.588,0.108,0.281,122.647,0
16/01/2021,Good Beginning,220193,0.72,0.0985,2,-13.84,0.173,0.949,0.916,0.064,0.51,150.051,0
16/01/2021,Beauty of the Lotus,194585,0.649,0.0187,3,-21.098,0.0621,0.993,0.917,0.0814,0.662,80.015,0
16/01/2021,Fifteen Days,189615,0.618,0.595,1,-13.807,0.0275,0.361,0.00741,0.079,0.841,124.808,0
16/01/2021,Away From the Crowds,187522,0.297,0.263,5,-21.674,0.0585,0.0118,0.619,0.554,0.048,98.099,0
16/01/2021,Orange Longevity,198796,0.763,0.0256,11,-18.508,0.0732,0.994,0.924,0.0693,0.331,74.944,0
01/01/2021,Last Day of the Dinosaurs: I. A Journey of 66 Million Years (Live),208200,0.302,0.0889,0,-24.729,0.0392,0.971,0.85,0.102,0.152,136.389,0
01/01/2021,O Christmas Tree O Tannenbaum,190316,0.545,0.0722,5,-19.947,0.0408,0.98,0.706,0.0822,0.138,77.923,0
01/01/2021,O Little Town Of Bethlehem,201112,0.641,0.0404,5,-22.112,0.047,0.988,0.149,0.16,0.431,87.471,0
01/01/2021,Ave Maria,194063,0.58,0.0936,5,-20.712,0.0378,0.97,0.888,0.136,0.0956,69.748,0
01/01/2021,Joy To The World,210627,0.61,0.168,1,-18.939,0.0394,0.947,0.902,0.11,0.51,93.244,0
01/01/2021,Oh Come All Ye Faithful,187117,0.718,0.0822,5,-19.996,0.0404,0.949,0.989,0.0972,0.398,104.784,0
01/01/2021,Jingle Bells,225747,0.573,0.0947,5,-21.844,0.0397,0.973,0.823,0.0983,0.428,82.185,0
01/01/2021,The Holly And The Ivy,215635,0.664,0.0752,5,-22.803,0.0438,0.982,0.848,0.0909,0.337,102.912,0
01/01/2021,The First Noel,214802,0.558,0.208,5,-22.814,0.0435,0.954,0.989,0.108,0.671,106.715,0
01/01/2021,Lord Of The Dance,196780,0.701,0.139,5,-21.559,0.0573,0.973,0.983,0.127,0.7,137.648,0
01/01/2021,Abide With Me,203955,0.521,0.0513,5,-20.597,0.0345,0.98,0.793,0.131,0.374,77.875,0
01/01/2021,Ding Dong Merrily On High,186134,0.648,0.238,8,-16.774,0.0347,0.792,0.986,0.0853,0.661,94.249,0
01/01/2021,Auld Lang Syne,187625,0.562,0.0498,5,-21.044,0.0486,0.989,0.913,0.106,0.289,112.501,0
01/01/2021,Deck The Halls,181598,0.607,0.125,5,-19.825,0.0365,0.936,0.522,0.147,0.593,133.628,0
01/01/2021,God Rest Ye Merry Gentlemen,207751,0.538,0.146,3,-20.899,0.0351,0.972,0.975,0.142,0.764,140.427,0
01/01/2021,Hark The Herald Angels Sing,206774,0.628,0.0979,5,-19.891,0.0386,0.973,0.981,0.0901,0.47,96.171,0
01/01/2021,While Shepherds Watch,191479,0.594,0.0361,5,-24.185,0.04,0.963,0.903,0.114,0.688,102.643,0
26/03/2021,Emoce na emoce,171731,0.833,0.54,5,-10.825,0.235,0.228,0,0.0821,0.341,97.031,1
22/01/2021,Blue Hour (Year in Review 2020),262418,0.465,0.869,7,-10.293,0.0402,0.00121,0.81,0.074,0.0662,128.05,0
01/03/2021,alibababigbass,203000,0.635,0.671,8,-9.015,0.212,0.115,0,0.516,0.429,106.982,1
01/03/2021,My Song,61197,0.35,0.146,0,-20.523,0.0532,0.995,0.963,0.114,0.475,86.806,0
11/02/2021,BodyBag,175714,0.876,0.606,8,-8.895,0.13,0.642,7.43E-06,0.349,0.911,112.051,1
22/01/2021,2020,210769,0.832,0.517,0,-9.282,0.545,0.0318,0,0.079,0.463,156.051,1
11/03/2021,Nemám Strach,224262,0.704,0.559,9,-8.207,0.04,0.171,6.64E-05,0.0975,0.334,121.956,1
07/01/2021,Budeme tam,224000,0.878,0.872,8,-4.905,0.278,0.324,0,0.199,0.551,136.026,1
28/01/2021,Marika - Live,120959,0.743,0.668,8,-12.86,0.0428,0.232,2.61E-05,0.275,0.851,124.506,0
17/02/2021,Instrumental Mix,60082,0.137,0.298,0,-9.934,0.0399,0.572,0.865,0.158,0.038,76.488,1
24/02/2021,Piecka Dzvenk,63360,0.822,0.495,10,-11.895,0.0887,0.0873,0.016,0.0884,0.972,125.026,0
25/01/2021,Jalkow,125392,0.202,0.0973,8,-34.362,0.0373,0.897,0.906,0.0989,0.358,106.168,0
22/01/2021,pápá (feat. Ben Cristovao & STEIN27),149558,0.745,0.678,10,-9.288,0.0357,0.00691,3.91E-05,0.361,0.33,120.013,0
30/01/2021,Peso - Live,118316,0.562,0.752,0,-10.02,0.0441,0.00888,4.76E-06,0.141,0.878,195.092,0
02/01/2021,Lajlos,127347,0.74,0.146,8,-19.284,0.554,0.966,0.863,0.172,0.54,180.155,0
25/01/2021,Hlavy na hlavy,198400,0.687,0.729,2,-5.997,0.171,0.149,0,0.312,0.765,150.028,1
03/02/2021,Rodinnej Typ,175448,0.799,0.636,6,-9.528,0.243,0.354,0,0.0942,0.288,144.987,0
28/01/2021,Ejpol,127494,0.159,0.0105,8,-41.41,0.0541,0.995,0.973,0.106,0.157,136.255,0
02/02/2021,Reptoral,125459,0.399,0.00557,9,-29.897,0.0454,0.967,0.945,0.0946,0.149,61.89,0
31/01/2021,Sluchalla,125392,0.0948,0.00609,10,-35.584,0.0401,0.993,0.829,0.114,0.0355,72.556,0
23/01/2021,Pelopa,125659,0.47,0.0426,1,-37.568,0.0314,0.913,0.946,0.119,0.14,117.017,0
10/01/2021,Blueberry Smooth,117705,0.456,0.0133,0,-27.555,0.0528,0.993,0.921,0.0983,0.2,121.095,0
11/02/2021,JTNJD All-Star MegaRemix,370076,0.75,0.605,10,-8.402,0.338,0.179,0,0.12,0.447,130.95,1
11/02/2021,Rodinnej Typ,175448,0.796,0.672,6,-8.457,0.234,0.358,0,0.0967,0.281,145.008,0
04/01/2021,Hejloka,125826,0.276,0.00411,10,-37.292,0.0492,0.994,0.938,0.0993,0.173,67.295,0
03/01/2021,Trubkala,70635,0.119,0.00295,1,-39.677,0.0492,0.979,0.957,0.105,0.039,78.46,0
06/01/2021,Trubkala,70611,0.45,0.00389,6,-36.669,0.0633,0.995,0.929,0.0781,0.408,70.295,0
02/02/2021,Klasoka,125826,0.33,0.00221,3,-40.072,0.0479,0.995,0.943,0.0882,0.198,65.163,0
14/02/2021,Tiblas,65098,0.765,0.233,8,-20.967,0.0666,0.22,0.852,0.124,0.81,135.975,0
07/02/2021,Sedmole,90590,0.648,0.0433,9,-23.662,0.0526,0.478,0.929,0.108,0.276,126.391,0
25/02/2021,Premlok - Instrumental version,90590,0.698,0.0984,1,-26.287,0.0416,0.652,0.906,0.105,0.0785,120.021,0
16/02/2021,Zebrall,34799,0.643,0.0624,10,-23.694,0.0374,0.438,0.934,0.108,0.345,126.46,0
26/03/2021,Black Gloves,206471,0.757,0.737,8,-6.45,0.269,0.0564,0,0.202,0.741,135.988,1
18/01/2021,Arcade,122401,0.675,0.725,9,-9.198,0.0435,0.553,0,0.0577,0.817,143.944,1
26/03/2021,Ball Till I Fall,158298,0.77,0.691,1,-6.219,0.104,0.137,0,0.11,0.389,94.051,1
01/02/2021,Noc,230918,0.557,0.481,4,-10.55,0.041,0.0989,0,0.113,0.369,80.463,0
16/02/2021,Besa Mi Culo,179958,0.926,0.642,8,-5.136,0.0475,0.1,0,0.079,0.684,104.999,0
11/02/2021,Rauš,250141,0.735,0.738,6,-7.136,0.22,0.138,0,0.148,0.793,141.981,1
13/03/2021,Dancer,136115,0.499,0.0596,1,-17.97,0.264,0.987,0.861,0.204,0.937,174.056,0
05/03/2021,Dýchať,148188,0.676,0.571,10,-8.242,0.0991,0.265,0,0.103,0.157,148.98,1
19/02/2021,Bez Slov,200548,0.736,0.668,2,-6.974,0.0418,0.0339,1.14E-06,0.111,0.44,145.99,1
11/02/2021,Push To Start,296410,0.776,0.683,3,-7.738,0.0414,0.303,4.30E-05,0.0915,0.365,116.966,1
26/03/2021,Zatím Co Vy,171210,0.687,0.686,10,-6.026,0.204,0.127,0,0.0913,0.478,156.891,1
19/03/2021,BEJBY BLUE,190968,0.734,0.662,7,-6.363,0.115,0.282,0,0.105,0.319,92.923,0
26/03/2021,Další kámen,238010,0.766,0.475,8,-10.569,0.344,0.372,2.82E-06,0.27,0.576,144.054,1
28/03/2021,NUM 9,205995,0.806,0.332,1,-11.251,0.396,0.113,0,0.0877,0.339,142.995,1
16/03/2021,Money,121115,0.421,0.207,3,-8.082,0.0475,0.92,0.947,0.164,0.709,122.525,0
12/02/2021,Big,156781,0.779,0.846,7,-3.446,0.0354,0.069,1.18E-06,0.0641,0.619,111.997,0
06/03/2021,Moon,60024,0.706,0.323,11,-16.723,0.212,0.63,0.87,0.108,0.364,166.041,0
23/03/2021,Outside,99978,0.556,0.188,8,-9.846,0.0486,0.0553,0.809,0.105,0.806,77.971,0
05/04/2021,Zlatej Kluk,181132,0.72,0.558,1,-8.215,0.287,0.743,0.00182,0.115,0.672,159.133,1
26/03/2021,Daň,173598,0.896,0.389,0,-10.913,0.151,0.215,0,0.0795,0.206,129.97,1
26/03/2021,Dotýkat Se Hvězd,180364,0.615,0.577,3,-7.904,0.247,0.331,0.000348,0.0846,0.511,165.196,1
22/02/2021,Good News,113650,0.556,0.114,9,-19.403,0.038,0.944,0.00322,0.0865,0.321,79.909,0
15/02/2021,2:20,151000,0.414,0.524,2,-11.165,0.0557,0.000535,2.93E-06,0.355,0.296,80.407,1
20/02/2021,Fire,120233,0.635,0.0143,5,-18.754,0.0492,0.918,0.685,0.112,0.187,59.986,0
20/03/2021,Sweet,121998,0.451,0.163,1,-13.735,0.0874,0.832,0.883,0.104,0.817,81.942,0
26/02/2021,Rainfall,117981,0.453,0.253,3,-24.878,0.0357,0.811,0.932,0.112,0.309,129.76,0
24/02/2021,Die Hard,69043,0.621,0.941,9,-7.481,0.72,0.593,0,0.408,0.581,93.778,0
20/03/2021,Lemonade,121858,0.616,0.264,2,-10.308,0.0926,0.995,0.902,0.0783,0.972,81.925,0
11/03/2021,One Last Time,193213,0.525,0.76,8,-7.929,0.0484,0.0991,4.14E-06,0.131,0.446,111.922,0
31/03/2021,Car,114026,0.71,0.524,5,-10.751,0.0837,0.00258,0.873,0.0911,0.327,78.011,0
31/03/2021,Downfalls,91730,0.893,0.465,3,-9.132,0.271,0.00262,0.921,0.108,0.485,88.077,0
31/03/2021,Speed,98258,0.694,0.449,8,-10.261,0.0869,0.425,0.18,0.161,0.541,77.99,0
31/03/2021,Ago,96434,0.778,0.293,8,-13.282,0.076,0.109,0.928,0.108,0.511,147.899,0
31/03/2021,Time,115586,0.58,0.511,0,-8.133,0.0984,0.0103,0.536,0.362,0.724,79.934,0
31/03/2021,Waste,107138,0.612,0.547,10,-10.625,0.0348,0.0333,0.778,0.149,0.326,148.05,0
31/03/2021,Smoke,115370,0.589,0.406,11,-10.07,0.034,0.042,0.681,0.296,0.349,74.987,0
31/03/2021,Shot,95145,0.792,0.309,4,-12.46,0.058,0.78,0.922,0.091,0.403,82.005,0
31/03/2021,Fire,111074,0.833,0.569,9,-13.074,0.0558,0.00456,0.822,0.195,0.506,140.057,0
03/04/2021,Heal My Soul,34576,0.237,0.0321,1,-25.26,0.0386,0.982,0.975,0.135,0.0373,68.901,0
15/02/2021,7 kľúčov,122095,0.646,0.177,10,-14.201,0.0369,0.785,1.30E-06,0.125,0.645,95.651,0
15/02/2021,Zaujímavé minúty,121735,0.698,0.203,11,-13.008,0.0387,0.756,1.26E-06,0.12,0.769,101.344,0
07/02/2021,Nezabudni jej meno,123501,0.359,0.462,2,-9.219,0.0405,0.699,0,0.19,0.713,199.504,0
07/02/2021,Dozorca vlak,121220,0.653,0.609,4,-9.393,0.0402,0.675,5.99E-06,0.388,0.912,131.65,0
09/04/2021,Moonlight,135090,0.921,0.537,9,-5.723,0.0805,0.556,0.00404,0.102,0.711,128.008,1
09/04/2021,SAD!,166606,0.74,0.613,8,-4.88,0.145,0.258,0.00372,0.123,0.473,75.023,1
20/03/2021,Dreamer,136824,0.576,0.0407,6,-20.5,0.305,0.994,0.886,0.221,0.89,63.293,0
26/02/2021,Lav Yerg,125459,0.608,0.297,11,-11.821,0.0276,0.829,0,0.215,0.37,99.944,0
26/02/2021,Simghera,126501,0.564,0.499,11,-8.206,0.0536,0.36,0,0.667,0.715,76.583,0
05/01/2021,Somebody To Love,141171,0.52,0.907,1,-3.614,0.3,0.00373,5.28E-06,0.0906,0.219,132.046,0
06/01/2021,Mike Tyson (feat. Separ),245000,0.748,0.885,10,-4.36,0.271,0.0781,0,0.0937,0.683,95.99,1
08/01/2021,Modish Ambiance for New Years Resolutions,146471,0.601,0.00936,5,-20.216,0.0815,0.977,0.914,0.0981,0.0593,74.362,0
23/01/2021,Dance of Paper Dragons,192913,0.571,0.363,0,-16.512,0.032,0.223,0.588,0.108,0.281,122.647,0
09/04/2021,Homesick - 2021 Remaster,169193,0.392,0.718,7,-11.01,0.0351,0.00253,0,0.156,0.446,144.071,0
09/04/2021,Kids On the Street - 2021 Remaster,128770,0.556,0.75,0,-10.96,0.0309,0.00466,0,0.218,0.907,98.784,0
19/01/2021,Reunion After a Couple of Years,214798,0.692,0.215,1,-18.027,0.0417,0.953,0.5,0.0894,0.838,92.502,0
28/01/2021,20202020,238076,0.497,0.384,2,-12.405,0.0443,0.776,0.704,0.136,0.211,180.266,0
06/02/2021,"No Paradise - (Live at Shibuya O-nest, Tokyo, 2020)",254160,0.193,0.71,5,-6.828,0.0309,0.013,0.499,0.668,0.37,94.888,0
06/02/2021,"Declaration Ceremony - (Live at Shibuya O-nest, Tokyo, 2020)",216467,0.58,0.844,10,-5.734,0.0298,0.00575,0.00649,0.561,0.689,126.979,0
06/02/2021,"Echo Chamber - (Live at Shibuya O-nest, Tokyo, 2020)",222760,0.417,0.703,8,-5.933,0.0286,0.00196,0.00457,0.154,0.487,140.862,0
06/02/2021,"A Thousand Days - (Live at Shibuya O-nest, Tokyo, 2020)",230693,0.461,0.563,3,-8.311,0.0298,0.0618,0.748,0.0666,0.304,133.047,0
24/03/2021,"Yeah, the Best White Noises for the New Year",117000,0.212,0.199,1,-26.634,0.0936,0.908,0.946,0.224,0.0379,81.114,0
24/03/2021,Enjoy the Best Brown Noises and Sounds for the New Year,156000,0.16,0.021,9,-31.135,0.0957,0.976,0.91,0.11,0.135,129.342,0
24/03/2021,"Yeah, and Yet More Pink Noises and Tunes for the New Year",159000,0.497,0.0308,1,-23.746,0.212,0.948,0.9,0.113,0.735,180.013,0
06/02/2021,"Talking Eggs - (Live at Shibuya O-nest, Tokyo, 2020)",174828,0.387,0.864,10,-4.733,0.0344,0.00965,0,0.151,0.639,87.269,0
06/02/2021,"Going Downtown - (Live at Shibuya O-nest, Tokyo, 2020)",219059,0.447,0.61,1,-8.48,0.0324,0.000482,0.496,0.0847,0.218,125.683,0
06/02/2021,"By The Window - (Live at Shibuya O-nest, Tokyo, 2020)",170459,0.479,0.557,0,-8.932,0.0313,0.00985,0.0718,0.111,0.348,119.808,0
06/02/2021,"Doors Of The City - (Live at Shibuya O-nest, Tokyo, 2020)",275107,0.449,0.666,10,-7.025,0.0252,0.0964,0.105,0.111,0.194,82.003,0
25/03/2021,Feel the Rhythm of and Yet More Brown Noises and Sounds for the New Year,151000,0.194,0.239,1,-24.542,0.0774,0.0168,0.752,0.103,0.0338,119.23,0
06/02/2021,"Ten Years - (Live at Shibuya O-nest, Tokyo, 2020)",209973,0.53,0.482,8,-8.655,0.0257,0.0814,3.04E-05,0.101,0.204,135.876,0
06/02/2021,"All Day Long - (Live at Shibuya O-nest, Tokyo, 2020)",265333,0.438,0.646,8,-6.688,0.0292,0.0298,6.97E-06,0.105,0.209,130.289,0
06/02/2021,"Scene - (Live at Shibuya O-nest, Tokyo, 2020)",230813,0.481,0.737,8,-6.691,0.031,0.000536,0.00649,0.116,0.551,121.574,0
06/02/2021,"Lilac - (Live at Shibuya O-nest, Tokyo, 2020)",237480,0.454,0.415,0,-10.03,0.0319,0.00135,0.709,0.297,0.286,116.814,0
06/02/2021,"Spiral - (Live at Shibuya O-nest, Tokyo, 2020)",253253,0.4,0.833,5,-6.148,0.0376,7.46E-05,0.0974,0.36,0.322,123.253,0
28/03/2021,Enjoy the Best Pink Noise for the New Year,134000,0.176,0.961,1,-26.405,0.0662,0.892,0.731,0.653,1.00E-05,89.689,0
09/04/2021,Oh and Yet More White Noises for the New Year,106000,0.114,0.0269,1,-24.727,0.138,0.0444,0.893,0.144,0.277,149.764,0
06/02/2021,"A Flower Of The Ground - (Live at Shibuya O-nest, Tokyo, 2020)",261400,0.381,0.653,8,-6.769,0.0261,0.00176,0.167,0.19,0.308,86.136,0
25/02/2021,OK Goodbye (Feat. Lee Hyung Eun),189213,0.586,0.511,7,-4.849,0.0308,0.813,0,0.0896,0.134,94.947,0
25/03/2021,Reboot with Algorithmic Pink Noise,114000,0.165,0.0304,7,-26.508,0.188,0.617,0.948,0.24,0.0336,85.787,0
25/03/2021,"Feel the Peace with Smooth, Gentle Sounds",113000,0.179,0.000274,1,-26.756,0.175,0.839,0.888,0.21,0.0346,85.035,0
25/03/2021,Enjoy Finally All-Colour Noises for Best Times,194000,0.155,0.156,10,-28.387,0.0999,0.899,0.59,0.115,0.321,108.673,0
25/03/2021,"Peaceful, Pink Algorithmic Noise Expected Hour",150000,0.166,0.141,0,-27.341,0.0772,0.886,0.952,0.124,0.0377,125.305,0
25/03/2021,Oh Finally Brownian Noises and Tunes for Every Day Struggle,179000,0.207,0.234,1,-28.627,0.261,0.918,0.634,0.116,0.0221,84.706,0
25/03/2021,"Relaxing, Brown Algorithmic Noise Time Arrived",169000,0.14,0.0951,10,-28.396,0.051,0.0487,0.95,0.156,0.0375,140.501,0
25/03/2021,"Calm, Colourful Noise Expected Hour is Here",111000,0.109,0.297,10,-27.614,0.108,0.662,0.928,0.109,0.0311,94.186,0
25/03/2021,"Feel the Peace with Unforgettable, Selected Noises and Take a Nap",118000,0.164,0.000615,1,-22.377,0.0605,0.812,0.987,0.166,0.407,87.085,0
25/03/2021,"Yeah, and Yet More Pink Noises and Sounds for Total Recharge",163000,0.135,0.397,0,-23.549,0.142,0.598,0.758,0.12,0.0173,81.668,0
25/03/2021,Relax Well Best Compositions and Brownian Noise,121000,0.188,0.148,7,-28.148,0.0521,0.000171,0.977,0.128,0.0584,61.791,0
25/03/2021,"Relaxing, White Noises Hour has Come",128000,0.18,0.354,0,-26.911,0.109,0.144,0.888,0.119,0.0283,80.942,0
25/03/2021,"Feel the Natural Energy with Expected, Selected Noises",136000,0.0846,0.0118,2,-27.06,0.0722,0.482,0.879,0.165,0.0383,58.389,0
25/03/2021,"Calm, Brownian Algorithmic Noise Moment",151000,0.0546,0.216,5,-29.122,0.4,0.846,0.995,0.109,0.0307,62.76,0
25/03/2021,Remember and Yet More All-Colour Noises and Tunes for Perfect Naps,143000,0.123,0.0322,9,-28.284,0.0567,0.978,0.897,0.115,0.0565,62.491,0
25/03/2021,Gain the Universe Rhythm with White Noise,175000,0.137,0.011,10,-30.681,0.122,0.896,0.98,0.618,0.133,70.744,0
25/03/2021,Relax Better Songs and Noises,158000,0.167,0.0027,1,-25.488,0.0651,0.506,0.958,0.138,0.0663,121.879,0
25/03/2021,"Soothing, Pink Noise Long Waited Moment has Come",172000,0.203,0.091,0,-24.823,0.0629,0.935,0.919,0.121,0.105,57.474,0
25/03/2021,"Calm, Algorithmic Noise Long Waited Hour has Come",133000,0.284,0.0158,1,-24.029,0.0979,0.974,0.916,0.145,0.0357,129.942,0
25/03/2021,Relaxing White Noise Music for Smooth Sleep,141000,0.226,0.000442,0,-28.009,0.0401,0.977,0.883,0.139,0.0394,89.363,0
25/03/2021,"Peaceful, Colourful Noise Long Waited Time",134000,0.155,0.131,0,-28.596,0.0431,0.00265,0.973,0.201,0.0368,80.311,0
25/03/2021,Sleep Better Best Music and Pink Noise,113000,0.256,0.188,1,-24.707,0.219,0.826,0.936,0.248,0.0309,108.209,0
25/03/2021,Oh Finally All-Colour Soft Compositions for Total Relax,118000,0.19,0.00274,9,-25.43,0.128,0.939,0.986,0.622,0.0234,70.021,0
25/03/2021,"Relaxing, White Noises Long Waited Time has Come",174000,0.0572,0.197,7,-26.268,0.377,0.851,0.911,0.117,0.0256,68.12,0
25/03/2021,"Peaceful, Best Computational Noise Expected Moment is Here",137000,0.165,0.00283,2,-30.028,0.0804,0.724,0.996,0.103,0.0365,123.654,0
25/03/2021,Oh Finally Brownian Soft Compositions,164000,0.15,0.0475,1,-29.38,0.0692,0.974,0.934,0.333,0.04,60.31,0
25/03/2021,"Calm, Brown Algorithmic Noise Expected Hour has Come",99000,0.153,0.000592,7,-29.057,0.0864,0.888,0.937,0.122,0.0958,92.575,0
25/03/2021,"Calm, Pink Noise Expected Time is Here",183000,0.122,0.261,0,-27.87,0.101,0.783,0.896,0.177,0.0393,58.239,0
25/03/2021,"Feel the Soothing with Perfect, Gentle Sounds and Relax",152000,0.115,0.0926,10,-28.81,0.206,0.419,0.945,0.195,0.0324,95.955,0
25/03/2021,"Feel the Soothing with Perfect, Sleepy Tunes",174000,0.211,0.155,10,-24.023,0.0518,0.426,0.891,0.208,0.0671,180.085,0
25/03/2021,"Get the Peace with Perfect, White Noise",148000,0.191,0.214,10,-29.6,0.0594,0.704,0.923,0.0909,0.0757,95.088,0
25/03/2021,Remember the Best White Noise for Hard Relax,160000,0.274,0.244,10,-24.958,0.0512,0.88,0.984,0.134,0.0235,70.084,0
25/03/2021,Enjoy the Best Brownian Noise for Perfect Naps,153000,0.138,0.232,10,-32.023,0.0752,0.971,0.979,0.108,0.0573,141.032,0
25/03/2021,Relaxing All-Noise Compositions for Best Nap,171000,0.158,0.312,5,-24.237,0.0648,0.79,0.911,0.116,0.0375,130.685,0
25/03/2021,"Gain the Universe Rhythm with Incredible, Continuous Noise and Take a Nap",139000,0.058,0.31,0,-29.185,0.134,0.901,0.976,0.114,0.0589,57.431,0
25/03/2021,Live Well Vibes and Comforting Noise,168000,0.272,0.00106,5,-26.375,0.048,0.969,0.932,0.125,0.0393,71.785,0
25/03/2021,"Gain the Soothing with Expected, Gentle Sounds",119000,0.241,0.158,10,-25.777,0.149,0.876,0.527,0.154,0.0296,120.075,0
25/03/2021,"Relaxing, Best Algorithmic Noise Time has Come",129000,0.175,0.148,2,-23.843,0.225,0.204,0.947,0.467,0.0575,88.273,0
06/02/2021,"Paraglide - (Live at Shibuya O-nest, Tokyo, 2020)",242200,0.396,0.792,0,-5.291,0.036,0.000152,0.211,0.368,0.072,134.026,0
06/02/2021,"Vision - (Live at Shibuya O-nest, Tokyo, 2020)",235280,0.456,0.803,8,-6.331,0.0312,0.000608,0.0163,0.359,0.151,110.031,0
06/02/2021,"Replicas - (Live at Shibuya O-nest, Tokyo, 2020)",295613,0.266,0.834,10,-6.114,0.0391,4.16E-05,0.0202,0.895,0.18,116.721,0
06/02/2021,"June - (Live at Shibuya O-nest, Tokyo, 2020)",286067,0.326,0.833,9,-5.165,0.0348,3.37E-05,0.0152,0.0858,0.131,138.123,0
